doy,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
189,8386.989,6500.774,7730.912,4638.043,8437.521,6101.39,8723.392,6359.69,8942.648,8129.714,8507.582,8743.476,8617.568,6116.806,8781.296,6455.292
190,8386.989,6500.774,7730.912,4638.043,8437.521,6101.39,8723.392,6359.69,8942.648,8129.714,8507.582,8743.476,8617.568,6116.806,8781.296,6455.292
191,8386.989,6500.774,7730.912,4638.043,8437.521,6101.39,8723.392,6359.69,8942.648,8129.714,8507.582,8743.476,8617.568,6116.806,8781.296,6455.292
192,8386.989,6500.774,7730.912,4638.043,8437.521,6101.39,8723.392,6359.69,8942.648,8129.714,8507.582,8743.476,8617.568,6116.806,8781.296,6455.292
193,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
194,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
195,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
196,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
197,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
198,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
199,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
200,8875.362,7424.621,8474.892,6732.283,8543.442,7856.319,8801.681,5797.635,8975.726,8554.901,9078.405,8607.992,8776.913,7310.076,9055.232,7795.779
201,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
202,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
203,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
204,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
205,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
206,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
207,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
208,8697.329,8688.533,8664.282,6956.126,8413.413,8719.745,8794.772,7490.618,9078.262,8312.722,8932.59,8326.414,8676.375,8073.058,9033.639,8877.181
209,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
210,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
211,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
212,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
213,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
214,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
215,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
216,8270.648,8781.556,8640.129,7593.713,8608.635,8934.586,8518.615,8736.142,8979.974,8299.003,8655.721,8098.63,NA,8653.927,9015.105,8878.606
217,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
218,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
219,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
220,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
221,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
222,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
223,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
224,8376.653,8027.249,8373.886,8741.8,8411.193,9072.552,8497.417,8483.077,8857.269,8392.542,9036.96,8111.997,8786.303,NA,9161.026,9146.37
225,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
226,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
227,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
228,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
229,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
230,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
231,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
232,8319.89,8897.222,8244.413,8748.835,8338.005,8892.39,8822.171,8860.957,8762.308,8504.148,8887.984,7293.608,8613.894,8787.88,8984.309,9364.686
233,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
234,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
235,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
236,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
237,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
238,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
239,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
240,8112.165,8857.118,8005.087,8828.816,7944.192,NA,8443.797,8906.164,8697.691,8277.186,8801.257,6914.232,8411.538,9061.797,8698.531,9252.942
241,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
242,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
243,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
244,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
245,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
246,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
247,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
248,8147.936,8707.416,7923.297,8786.018,7904.763,8909.125,8314.811,8571.177,8630.965,8101.156,8501.518,6490.102,8327.432,9024.219,8346.407,8696.163
249,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
250,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
251,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
252,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
253,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
254,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
255,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
256,7440.548,8016.545,7579.397,8834.388,7013.047,8246.855,7091.177,NA,8319.06,7695.929,8169.837,5219.933,7884.529,8515.579,7799.077,8804.576
257,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
258,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
259,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
260,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
261,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
262,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
263,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
264,6890.406,7176.066,7101.843,8015.652,5609.439,6595.62,5597.859,7805.042,6660.875,4299.976,7601.288,3507.478,6712.005,7930.023,7561.971,7957.714
265,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
266,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
267,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
268,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
269,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
270,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
271,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
272,5989.299,4549.064,6308.872,6651.238,4490.286,4476.213,4751.248,4756.264,5749.316,2322.688,6738.07,3434.714,6252.071,5353.594,3935.576,7063.282
273,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
274,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
275,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
276,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
277,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
278,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
279,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
280,5614.774,4229.984,4272.59,5305.658,3922.079,3029.795,3990.466,3972.992,4268.148,2469.543,5635.758,3282.274,4517.967,3923.472,3781.987,5946.589
281,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
282,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
283,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
284,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
285,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
286,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
287,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
288,3790.116,2752.095,4199.993,3940.662,3501.152,2912.755,3953.878,3113.25,4189.877,2629.567,5075.043,NA,3790.569,2959.582,3557.578,3760.771
289,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
290,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
291,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
292,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
293,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
294,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
295,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
296,3703.387,2768.744,3305.493,NA,3161.727,2844.659,2849.039,2720.608,3471.307,2603.881,3570.016,2470.367,3483.107,2802.81,3518.38,3165.074
297,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
298,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
299,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
300,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
301,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
302,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
303,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
304,2942.858,2559.526,2922.369,2981.182,2655.768,NA,3243.138,2298.517,2895.325,2708.245,NA,NA,NA,2572.109,3147.283,3263.256
305,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
306,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
307,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
308,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
309,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
310,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
311,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
312,2764.804,2597.404,NA,2485.246,2577.358,2494.549,2912.132,2279.62,2462.445,2723.68,NA,2578.742,2337.742,2582.375,2448.137,2511.604
313,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
314,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
315,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
316,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
317,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
318,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
319,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
320,NA,2331.309,2713.184,2831.314,2582.207,2273.408,2464.773,2534.81,NA,2835.924,NA,2616.996,2336.01,NA,2331.508,2489.823
321,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
322,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
323,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
324,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
325,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
326,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
327,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
328,2472.185,2312.813,2336.027,2688.111,2575.971,2569.985,1962.78,2236.963,NA,NA,2491.314,2445.499,2119.786,NA,2239.984,2529.492
329,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
330,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
331,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
332,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
333,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
334,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
335,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
336,2119.304,2224.436,2101.345,NA,2390.157,2383.764,2637.257,2178.714,2769.29,2450.161,2449.076,NA,NA,2324.861,NA,NA
337,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
338,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
339,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
340,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
341,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
342,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
343,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
344,1921.079,2060.155,NA,NA,NA,2140.244,NA,2357.548,2318.481,2454.408,NA,2385.607,NA,2588.972,2217.157,2409.865
345,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
346,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
347,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
348,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
349,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
350,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
351,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
352,1967.527,2329.941,NA,2167.225,2201.899,2121.323,NA,2199.797,NA,NA,2403.726,2509.172,NA,NA,2460.406,2363.693
353,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
354,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
355,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
356,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
357,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
358,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
359,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
360,2078.993,2085.278,NA,2219.754,2035.568,2306.692,NA,NA,NA,NA,2292.268,2546.041,2030.358,2178.525,2181.365,NA
361,NA,2175.396,1999.271,2221.553,2276.184,NA,NA,1844.409,NA,2306.496,2162.345,NA,2053.409,NA,NA,2185.816
362,NA,2175.396,1999.271,2221.553,2276.184,NA,NA,1844.409,NA,2306.496,2162.345,NA,2053.409,NA,NA,2185.816
363,NA,2175.396,1999.271,2221.553,2276.184,NA,NA,1844.409,NA,2306.496,2162.345,NA,2053.409,NA,NA,2185.816
364,NA,2175.396,1999.271,2221.553,2276.184,NA,NA,1844.409,NA,2306.496,2162.345,NA,2053.409,NA,NA,2185.816
365,NA,2175.396,1999.271,2221.553,2276.184,NA,NA,1844.409,NA,2306.496,2162.345,NA,2053.409,NA,NA,2185.816
366,NA,NA,NA,2221.553,NA,NA,NA,1844.409,NA,NA,NA,NA,NA,NA,NA,2185.816
