"","doy","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"95",95,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"96",96,2853.6235860533,2304.49141065243,2028.9542724825,2583.12253685301,2442.61883305124,NA,2785.71812085359,2501.32986961937,2281.64623485558,NA,2023.40705894028,3711.59605436763,2292.6605351112,NA,2223.80719477033,2791.1203741851
"97",97,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"98",98,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"99",99,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"100",100,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"101",101,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"102",102,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"103",103,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"104",104,2877.27374979463,3091.93479725539,2655.55809137853,2584.22221773008,2593.29444850165,NA,2798.3757700698,2363.32574031891,2394.94156401593,2912.48015580662,2134.63963186388,3291.04047953425,NA,2155.40180947312,2302.03183440081,3801.63245115014
"105",105,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"106",106,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"107",107,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"108",108,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"109",109,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"110",110,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"111",111,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
"112",112,2827.04381259864,3337.24572957993,3223.41822663423,2574.55999890978,NA,NA,2978.53521936238,NA,2621.96597974758,3227.85149296189,3669.9021774113,3860.92303837378,2524.88385411406,2584.80147252169,3307.04807999637,2671.68032326861
